Postcode,Bedrooms,RentalUnitDesc,VUDate,VTDate,TENDate,RUUseType,HousingServiceCentre,VUDays,VTDays,TotalVAC,LGA,StateElectorate
4370,3,3 BR DETACHED HOUSE,26-10-15,30-10-15,25-11-15,RGS,207,4,26,30,SOUTHERN DOWNS,SOUTHERN DOWNS
4370,2,2 BR DUPLEX,13-01-16,15-02-16,13-04-16,RGS,207,33,58,91,SOUTHERN DOWNS,SOUTHERN DOWNS
4370,3,3 BR DETACHED HOUSE,09-07-15,24-07-15,30-07-15,RGS,207,15,6,21,SOUTHERN DOWNS,SOUTHERN DOWNS
4370,1,1 BR SENIOR UNIT,24-06-15,15-12-15,21-12-15,SNR,207,174,6,180,SOUTHERN DOWNS,SOUTHERN DOWNS
4370,3,3 BR DETACHED HOUSE,16-11-15,27-11-15,26-02-16,RGS,207,11,91,102,SOUTHERN DOWNS,SOUTHERN DOWNS
4370,2,2 BR APARTMENT,14-07-15,17-07-15,21-07-15,RGS,207,3,4,7,SOUTHERN DOWNS,SOUTHERN DOWNS
4370,2,2 BR APARTMENT,09-12-15,17-12-15,08-01-16,RGS,207,8,22,30,SOUTHERN DOWNS,SOUTHERN DOWNS
4370,2,2 BR APARTMENT,15-03-16,24-03-16,21-04-16,RGS,207,9,28,37,SOUTHERN DOWNS,SOUTHERN DOWNS
4114,5,5 BR DETACHED HOUSE,22-10-15,16-11-15,27-11-15,RGS,101,25,11,36,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,04-05-16,16-05-16,24-05-16,RGS,101,12,8,20,LOGAN,WOODRIDGE
4114,4,4 BR DETACHED HOUSE,12-05-16,24-05-16,30-05-16,RGS,101,12,6,18,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,09-07-15,09-07-15,09-07-15,RGS,101,0,0,0,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,21-07-15,11-08-15,13-08-15,RGS,101,21,2,23,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,22-02-16,17-03-16,18-03-16,RGS,101,24,1,25,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,19-04-16,20-04-16,20-04-16,RGS,101,1,0,1,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,10-11-15,20-11-15,25-11-15,RGS,101,10,5,15,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,03-05-16,04-05-16,09-05-16,RGS,101,1,5,6,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,27-08-15,01-09-15,01-09-15,RGS,101,5,0,5,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,11-11-15,09-12-15,15-12-15,RGS,101,28,6,34,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,17-06-16,20-06-16,20-06-16,RGS,101,3,0,3,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,25-01-16,04-02-16,08-02-16,RGS,101,10,4,14,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,24-12-15,01-02-16,08-02-16,RGS,101,39,7,46,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,16-12-15,19-01-16,04-02-16,RGS,101,34,16,50,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,15-01-16,28-01-16,04-02-16,RGS,101,13,7,20,LOGAN,WOODRIDGE
4114,1,1 BR SENIOR UNIT,22-10-15,30-10-15,06-11-15,SNR,101,8,7,15,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,15-03-16,03-05-16,05-05-16,RGS,101,49,2,51,LOGAN,WOODRIDGE
4114,2,2 BR ATTACHED HOUSING,18-09-15,28-09-15,28-09-15,RGS,101,10,0,10,LOGAN,WOODRIDGE
4114,2,2 BR ATTACHED HOUSING,31-07-15,17-08-15,19-08-15,RGS,101,17,2,19,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,04-05-16,13-05-16,01-06-16,RGS,101,9,19,28,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,18-12-15,18-01-16,27-01-16,RGS,101,31,9,40,LOGAN,WOODRIDGE
4114,2,2 BR ATTACHED HOUSING,14-08-15,02-09-15,02-09-15,RGS,101,19,0,19,LOGAN,WOODRIDGE
4114,3,3 BR CLUSTER HOUSING,08-06-16,23-06-16,28-06-16,RGS,101,15,5,20,LOGAN,WOODRIDGE
4114,3,3 BR CLUSTER HOUSING,14-04-16,23-05-16,31-05-16,RGS,101,39,8,47,LOGAN,WOODRIDGE
4114,3,3 BR CLUSTER HOUSING,15-09-15,30-09-15,07-10-15,RGS,101,15,7,22,LOGAN,WOODRIDGE
4114,2,2 BR ATTACHED HOUSING,17-12-15,12-01-16,12-01-16,RGS,101,26,0,26,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,23-09-15,16-10-15,16-10-15,RGS,101,23,0,23,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,09-11-15,20-11-15,27-11-15,RGS,101,11,7,18,LOGAN,WOODRIDGE
4114,2,2 BR ATTACHED HOUSING,07-09-15,16-09-15,24-09-15,RGS,101,9,8,17,LOGAN,WOODRIDGE
4114,1,1 BR APARTMENT,28-10-15,13-11-15,26-11-15,RGS,101,16,13,29,LOGAN,WOODRIDGE
4114,1,1 BR APARTMENT,04-01-16,21-01-16,28-01-16,RGS,101,17,7,24,LOGAN,WOODRIDGE
4114,1,1 BR APARTMENT,02-03-16,14-03-16,22-03-16,RGS,101,12,8,20,LOGAN,WOODRIDGE
4114,1,1 BR APARTMENT,14-12-15,08-01-16,18-01-16,RGS,101,25,10,35,LOGAN,WOODRIDGE
4114,1,1 BR SENIOR UNIT,06-07-15,13-07-15,15-07-15,SNR,101,7,2,9,LOGAN,WOODRIDGE
4114,1,1 BR SENIOR UNIT,30-05-16,08-06-16,13-06-16,SNR,101,9,5,14,LOGAN,WOODRIDGE
4114,2,2 BR SENIOR UNIT,10-12-15,21-12-15,05-01-16,SNR,101,11,15,26,LOGAN,WOODRIDGE
4114,1,1 BR SENIOR UNIT,08-04-16,22-04-16,06-05-16,SNR,101,14,14,28,LOGAN,WOODRIDGE
4114,1,1 BR SENIOR UNIT,21-09-15,08-10-15,09-10-15,SNR,101,17,1,18,LOGAN,WOODRIDGE
4114,1,1 BR SENIOR UNIT,14-03-16,23-03-16,31-03-16,SNR,101,9,8,17,LOGAN,WOODRIDGE
4114,1,1 BR SENIOR UNIT,07-08-15,24-08-15,10-09-15,SNR,101,17,17,34,LOGAN,WOODRIDGE
4114,2,2 BR APARTMENT,23-06-15,30-06-15,03-07-15,RGS,101,7,3,10,LOGAN,WOODRIDGE
4114,2,2 BR APARTMENT,03-03-16,17-03-16,29-03-16,RGS,101,14,12,26,LOGAN,WOODRIDGE
4114,2,2 BR APARTMENT,23-05-16,31-05-16,10-06-16,RGS,101,8,10,18,LOGAN,WOODRIDGE
4114,2,2 BR APARTMENT,12-04-16,27-04-16,13-05-16,RGS,101,15,16,31,LOGAN,WOODRIDGE
4114,2,2 BR APARTMENT,31-05-16,21-06-16,30-06-16,RGS,101,21,9,30,LOGAN,WOODRIDGE
4114,2,2 BR APARTMENT,27-07-15,07-08-15,12-08-15,RGS,101,11,5,16,LOGAN,WOODRIDGE
4114,2,2 BR APARTMENT,21-12-15,08-01-16,19-01-16,RGS,101,18,11,29,LOGAN,WOODRIDGE
4114,2,2 BR APARTMENT,19-05-16,30-05-16,08-06-16,RGS,101,11,9,20,LOGAN,WOODRIDGE
4114,2,2 BR ATTACHED HOUSING,16-10-15,26-10-15,04-11-15,RGS,101,10,9,19,LOGAN,WOODRIDGE
4114,2,2 BR ATTACHED HOUSING,16-05-16,24-05-16,03-06-16,RGS,101,8,10,18,LOGAN,WOODRIDGE
4114,2,2 BR APARTMENT,24-09-15,09-10-15,09-10-15,RGS,101,15,0,15,LOGAN,WOODRIDGE
4114,2,2 BR APARTMENT,11-04-16,21-04-16,06-05-16,RGS,101,10,15,25,LOGAN,WOODRIDGE
4114,2,2 BR APARTMENT,09-07-15,03-08-15,05-08-15,RGS,101,25,2,27,LOGAN,WOODRIDGE
4114,2,2 BR APARTMENT,24-07-15,05-08-15,07-08-15,RGS,101,12,2,14,LOGAN,WOODRIDGE
4114,4,4 BR DETACHED HOUSE,14-09-15,20-10-15,30-10-15,AHG,101,36,10,46,LOGAN,WOODRIDGE
4160,1,1 BR SENIOR UNIT,29-04-16,06-05-16,09-05-16,SNR,106,7,3,10,REDLAND,CLEVELAND
4160,1,1 BR SENIOR UNIT,18-05-16,26-05-16,07-06-16,SNR,106,8,12,20,REDLAND,CLEVELAND
4160,1,1 BR SENIOR UNIT,26-10-15,30-10-15,02-11-15,SNR,106,4,3,7,REDLAND,CLEVELAND
4160,1,1 BR SENIOR UNIT,29-03-16,07-04-16,08-04-16,SNR,106,9,1,10,REDLAND,CLEVELAND
4160,3,3 BR DUPLEX,29-07-15,04-08-15,04-08-15,RGS,106,6,0,6,REDLAND,CLEVELAND
4160,3,3 BR DUPLEX,15-12-15,10-02-16,17-02-16,RGS,106,57,7,64,REDLAND,CLEVELAND
4133,3,3 BR DETACHED HOUSE,07-12-15,24-12-15,03-02-16,RGS,101,17,41,58,LOGAN,WATERFORD
4133,3,3 BR DETACHED HOUSE,05-01-16,25-01-16,29-01-16,RGS,101,20,4,24,LOGAN,WATERFORD
4133,2,2 BR ATTACHED HOUSING,01-03-16,11-03-16,24-03-16,RGS,101,10,13,23,LOGAN,WATERFORD
4133,1,1 BR SENIOR UNIT,09-05-16,18-05-16,25-05-16,SNR,101,9,7,16,LOGAN,WATERFORD
4875,3,3 BR DETACHED HOUSE,12-02-16,19-02-16,24-02-16,AHG,210,7,5,12,TORRES,COOK
4875,3,3 BR DUAL OCCUPANCY,02-03-16,17-03-16,18-03-16,AHG,210,15,1,16,TORRES,COOK
4735,3,3 BR DETACHED HOUSE,20-10-15,09-12-15,14-12-15,RGS,211,50,5,55,WINTON,MOUNT ISA
4735,1,1 BR CLUSTER HOUSING,07-04-16,17-05-16,24-05-16,RGS,211,40,7,47,WINTON,MOUNT ISA
4606,3,3 BR DETACHED HOUSE,26-11-15,09-12-15,15-12-15,RGS,213,13,6,19,SOUTH BURNETT,CALLIDE
4575,2,2 BR DUPLEX,03-02-16,18-02-16,02-03-16,RGS,205,15,13,28,SUNSHINE COAST,KAWANA
4575,2,2 BR DUPLEX,08-02-16,18-02-16,03-03-16,RGS,205,10,14,24,SUNSHINE COAST,KAWANA
4575,2,2 BR DUPLEX,20-01-16,20-01-16,20-01-16,RGS,205,0,0,0,SUNSHINE COAST,KAWANA
4575,3,3 BR DETACHED HOUSE,08-02-16,05-04-16,05-04-16,RGS,205,57,0,57,SUNSHINE COAST,KAWANA
4213,4,4 BR DETACHED HOUSE,19-08-15,01-09-15,08-09-15,RGS,204,13,7,20,GOLD COAST,GAVEN
4213,3,3 BR DETACHED HOUSE,16-11-15,24-11-15,14-12-15,RGS,204,8,20,28,GOLD COAST,GAVEN
4213,3,3 BR DETACHED HOUSE,14-03-16,21-03-16,23-03-16,RGS,204,7,2,9,GOLD COAST,MUDGEERABA
4213,3,3 BR DETACHED HOUSE,25-02-16,04-03-16,30-03-16,RGS,204,8,26,34,GOLD COAST,MUDGEERABA
4213,3,3 BR DETACHED HOUSE,08-09-15,16-09-15,18-09-15,RGS,204,8,2,10,GOLD COAST,GAVEN
4213,3,3 BR DETACHED HOUSE,12-11-15,23-11-15,17-12-15,RGS,204,11,24,35,GOLD COAST,GAVEN
4213,2,2 BR DUAL OCCUPANCY,05-02-16,15-02-16,24-02-16,RGS,204,10,9,19,GOLD COAST,GAVEN
4561,4,4 BR DETACHED HOUSE,15-02-16,25-02-16,29-02-16,RGS,205,10,4,14,SUNSHINE COAST,NICKLIN
4703,1,1 BR SENIOR UNIT,15-06-15,23-06-15,17-07-15,SNR,206,8,24,32,LIVINGSTONE,KEPPEL
4703,1,1 BR SENIOR UNIT,23-06-15,08-07-15,24-07-15,SNR,206,15,16,31,LIVINGSTONE,KEPPEL
4703,3,3 BR CLUSTER HOUSING,09-11-15,18-11-15,20-11-15,RGS,206,9,2,11,LIVINGSTONE,KEPPEL
4703,2,2 BR ATTACHED HOUSING,09-06-16,09-06-16,13-06-16,RGS,206,0,4,4,LIVINGSTONE,KEPPEL
4703,1,1 BR SENIOR UNIT,04-08-15,14-08-15,15-09-15,SNR,206,10,32,42,LIVINGSTONE,KEPPEL
4703,1,1 BR SENIOR UNIT,18-12-15,24-12-15,13-01-16,SNR,206,6,20,26,LIVINGSTONE,KEPPEL
4703,2,2 BR ATTACHED HOUSING,09-11-15,18-11-15,20-11-15,RGS,206,9,2,11,LIVINGSTONE,KEPPEL
4703,2,2 BR ATTACHED HOUSING,18-01-16,25-01-16,15-02-16,RGS,206,7,21,28,LIVINGSTONE,KEPPEL
4703,2,2 BR ATTACHED HOUSING,18-03-16,31-03-16,13-04-16,RGS,206,13,13,26,LIVINGSTONE,KEPPEL
4703,1,1 BR APARTMENT,07-09-15,16-09-15,18-09-15,RGS,206,9,2,11,LIVINGSTONE,KEPPEL
4703,1,1 BR APARTMENT,05-02-16,08-02-16,18-02-16,RGS,206,3,10,13,LIVINGSTONE,KEPPEL
4703,1,1 BR APARTMENT,25-11-15,04-12-15,08-12-15,RGS,206,9,4,13,LIVINGSTONE,KEPPEL
4703,3,3 BR DETACHED HOUSE,04-01-16,18-01-16,18-01-16,RGS,206,14,0,14,LIVINGSTONE,KEPPEL
4703,2,2 BR CLUSTER HOUSING,15-07-15,21-07-15,04-08-15,RGS,206,6,14,20,LIVINGSTONE,KEPPEL
4573,3,3 BR DETACHED HOUSE,02-11-15,11-11-15,19-11-15,RGS,205,9,8,17,SUNSHINE COAST,MAROOCHYDORE
4573,5,5 BR DETACHED HOUSE,05-01-16,19-01-16,22-01-16,RGS,205,14,3,17,SUNSHINE COAST,MAROOCHYDORE
4573,5,5 BR DETACHED HOUSE,28-09-15,02-10-15,13-10-15,RGS,205,4,11,15,SUNSHINE COAST,MAROOCHYDORE
4872,3,3 BR DETACHED HOUSE,04-01-16,18-01-16,19-01-16,RGS,202,14,1,15,TABLELANDS,DALRYMPLE
4823,1,1 BR CLUSTER HOUSING,20-07-15,17-08-15,17-11-15,RGS,209,28,92,120,MCKINLAY,MOUNT ISA
4823,3,3 BR CLUSTER HOUSING,26-11-15,11-12-15,15-12-15,RGS,209,15,4,19,MCKINLAY,MOUNT ISA
4879,3,3 BR DETACHED HOUSE,07-10-15,15-10-15,16-10-15,RGS,202,8,1,9,CAIRNS,BARRON RIVER
4814,1,1 BR APARTMENT,06-05-16,13-05-16,18-05-16,RGS,201,7,5,12,TOWNSVILLE,MUNDINGBURRA
4814,2,2 BR APARTMENT,29-01-16,18-02-16,26-04-16,RGS,201,20,68,88,TOWNSVILLE,MUNDINGBURRA
4178,2,2 BR APARTMENT,03-06-15,02-07-15,02-07-15,RGS,109,29,0,29,BRISBANE,LYTTON
4178,2,2 BR APARTMENT,10-11-15,23-11-15,30-11-15,RGS,109,13,7,20,BRISBANE,LYTTON
4875,3,3 BR CLUSTER HOUSING,29-09-15,12-10-15,14-10-15,AHG,210,13,2,15,TORRES,COOK
4075,1,1 BR APARTMENT,07-04-16,07-04-16,07-04-16,RGS,104,0,0,0,BRISBANE,INDOOROOPILLY
4120,1,1 BR SENIOR UNIT,26-10-15,04-11-15,09-11-15,SNR,107,9,5,14,BRISBANE,SOUTH BRISBANE
4151,1,1 BR APARTMENT,08-09-15,21-09-15,24-09-15,RGS,107,13,3,16,BRISBANE,GREENSLOPES
4151,1,1 BR APARTMENT,02-09-15,10-09-15,21-09-15,RGS,107,8,11,19,BRISBANE,GREENSLOPES
4151,1,1 BR APARTMENT,14-01-16,27-01-16,11-02-16,RGS,107,13,15,28,BRISBANE,GREENSLOPES
4565,1,1 BR APARTMENT,24-03-16,08-04-16,13-04-16,RGS,205,15,5,20,NOOSA,NOOSA
4565,1,1 BR APARTMENT,09-11-15,23-11-15,26-11-15,RGS,205,14,3,17,NOOSA,NOOSA
4558,2,2 BR APARTMENT,05-01-16,13-01-16,25-01-16,RGS,205,8,12,20,SUNSHINE COAST,MAROOCHYDORE
4558,2,2 BR APARTMENT,25-01-16,25-01-16,03-02-16,RGS,205,0,9,9,SUNSHINE COAST,MAROOCHYDORE
4207,4,4 BR DETACHED HOUSE,18-09-15,30-09-15,02-10-15,RGS,101,12,2,14,LOGAN,WATERFORD
4103,2,2 BR APARTMENT,13-05-16,26-05-16,03-06-16,RGS,107,13,8,21,BRISBANE,SOUTH BRISBANE
4031,1,1 BR SENIOR UNIT,09-10-15,27-10-15,06-11-15,SNR,105,18,10,28,BRISBANE,CLAYFIELD
4031,1,1 BR SENIOR UNIT,11-11-15,24-11-15,04-12-15,SNR,105,13,10,23,BRISBANE,CLAYFIELD
4700,2,2 BR APARTMENT,20-11-15,27-11-15,02-12-15,AHG,206,7,5,12,ROCKHAMPTON,ROCKHAMPTON
4700,2,2 BR APARTMENT,12-04-16,20-04-16,22-04-16,AHG,206,8,2,10,ROCKHAMPTON,ROCKHAMPTON
4700,2,2 BR APARTMENT,21-09-15,25-09-15,29-09-15,AHG,206,4,4,8,ROCKHAMPTON,ROCKHAMPTON
4869,2,2 BR SENIOR UNIT,12-08-15,21-08-15,11-09-15,SNR,202,9,21,30,CAIRNS,MULGRAVE
4869,1,1 BR SENIOR UNIT,02-10-15,14-10-15,27-10-15,SNR,202,12,13,25,CAIRNS,MULGRAVE
4869,1,1 BR SENIOR UNIT,18-09-15,25-09-15,07-10-15,SNR,202,7,12,19,CAIRNS,MULGRAVE
4814,3,3 BR DETACHED HOUSE,15-03-16,01-04-16,16-05-16,AHG,201,17,45,62,TOWNSVILLE,MUNDINGBURRA
4703,4,4 BR DETACHED HOUSE,12-10-15,17-12-15,17-12-15,AHG,206,66,0,66,LIVINGSTONE,KEPPEL
4151,2,2 BR APARTMENT,08-04-16,20-04-16,03-05-16,RGS,107,12,13,25,BRISBANE,GREENSLOPES
4151,2,2 BR APARTMENT,26-06-15,07-07-15,10-07-15,RGS,107,11,3,14,BRISBANE,GREENSLOPES
4750,4,4 BR DETACHED HOUSE,04-03-16,17-03-16,15-04-16,AHG,203,13,29,42,MACKAY,WHITSUNDAY
4800,2,2 BR DUAL OCCUPANCY,08-02-16,18-03-16,27-04-16,RGS,203,39,40,79,WHITSUNDAY,WHITSUNDAY
4017,3,3 BR DETACHED HOUSE,17-07-15,30-07-15,04-08-15,RGS,105,13,5,18,BRISBANE,SANDGATE
4740,3,3 BR DETACHED HOUSE,23-07-15,05-08-15,16-09-15,RGS,203,13,42,55,MACKAY,MACKAY
4075,3,3 BR DETACHED HOUSE,12-04-16,29-04-16,04-05-16,RGS,104,17,5,22,BRISBANE,MOUNT OMMANEY
4022,4,4 BR DETACHED HOUSE,27-01-16,08-02-16,11-02-16,RGS,110,12,3,15,MORETON BAY,MURRUMBA
4018,3,3 BR DETACHED HOUSE,17-02-16,09-03-16,14-03-16,RGS,105,21,5,26,BRISBANE,SANDGATE
4700,1,1 BR APARTMENT,08-03-16,17-03-16,29-03-16,RGS,206,9,12,21,ROCKHAMPTON,ROCKHAMPTON
4108,3,3 BR DETACHED HOUSE,13-08-15,26-08-15,27-08-15,RGS,107,13,1,14,BRISBANE,SUNNYBANK
4814,4,4 BR DETACHED HOUSE,31-08-15,10-09-15,14-09-15,RGS,201,10,4,14,TOWNSVILLE,MUNDINGBURRA
4814,1,1 BR APARTMENT,31-07-15,06-08-15,11-09-15,RGS,201,6,36,42,TOWNSVILLE,MUNDINGBURRA
4895,2,2 BR DUPLEX,18-11-15,02-12-15,21-01-16,AHG,202,14,50,64,COOK,COOK
4680,4,4 BR DETACHED HOUSE,14-12-15,24-12-15,11-01-16,RGS,212,10,18,28,GLADSTONE,GLADSTONE
4700,1,1 BR APARTMENT,07-09-15,10-09-15,17-09-15,RGS,206,3,7,10,ROCKHAMPTON,ROCKHAMPTON
4022,4,4 BR DETACHED HOUSE,31-08-15,31-08-15,02-09-15,RGS,110,0,2,2,MORETON BAY,MURRUMBA
4701,5,5 BR DETACHED HOUSE,14-09-15,24-09-15,25-09-15,RGS,206,10,1,11,ROCKHAMPTON,KEPPEL
4680,2,2 BR DUPLEX,22-03-16,05-04-16,26-04-16,RGS,212,14,21,35,GLADSTONE,GLADSTONE
4870,1,1 BR APARTMENT,06-04-16,13-04-16,22-04-16,RGS,202,7,9,16,CAIRNS,CAIRNS
4870,1,1 BR APARTMENT,16-10-15,27-10-15,28-10-15,RGS,202,11,1,12,CAIRNS,CAIRNS
4870,1,1 BR APARTMENT,27-08-15,04-09-15,09-09-15,RGS,202,8,5,13,CAIRNS,CAIRNS
4870,1,1 BR APARTMENT,03-03-16,11-03-16,15-03-16,RGS,202,8,4,12,CAIRNS,CAIRNS
4655,2,2 BR APARTMENT,13-11-15,16-12-15,16-12-15,RGS,213,33,0,33,FRASER COAST,HERVEY BAY
4655,2,2 BR APARTMENT,20-04-16,27-04-16,27-04-16,RGS,213,7,0,7,FRASER COAST,HERVEY BAY
4730,2,2 BR DUAL OCCUPANCY,03-12-15,31-03-16,04-04-16,RGS,211,119,4,123,LONGREACH,GREGORY
4730,2,2 BR SENIOR UNIT,12-04-16,27-04-16,29-04-16,SNR,211,15,2,17,LONGREACH,GREGORY
4075,2,2 BR APARTMENT,28-09-15,15-10-15,21-10-15,RGS,104,17,6,23,BRISBANE,INDOOROOPILLY
4163,2,2 BR APARTMENT,19-08-15,31-08-15,03-09-15,RGS,106,12,3,15,REDLAND,CLEVELAND
4730,2,2 BR DUPLEX,21-09-15,30-10-15,02-11-15,RGS,211,39,3,42,LONGREACH,GREGORY
4163,1,1 BR APARTMENT,30-03-16,20-04-16,20-04-16,RGS,106,21,0,21,REDLAND,CLEVELAND
4680,2,2 BR APARTMENT,07-07-15,10-07-15,13-07-15,RGS,212,3,3,6,GLADSTONE,GLADSTONE
4817,1,1 BR APARTMENT,25-05-16,08-06-16,23-06-16,RGS,201,14,15,29,TOWNSVILLE,THURINGOWA
4817,1,1 BR APARTMENT,23-12-15,12-01-16,26-02-16,RGS,201,20,45,65,TOWNSVILLE,THURINGOWA
4817,1,1 BR APARTMENT,19-08-15,27-08-15,16-09-15,RGS,201,8,20,28,TOWNSVILLE,THURINGOWA
4670,2,2 BR SENIOR UNIT,29-09-15,06-10-15,09-10-15,SNR,208,7,3,10,BUNDABERG,BUNDABERG
4670,2,2 BR SENIOR UNIT,05-01-16,14-01-16,19-01-16,SNR,208,9,5,14,BUNDABERG,BUNDABERG
4670,2,2 BR DUPLEX,06-10-15,26-10-15,06-11-15,RGS,208,20,11,31,BUNDABERG,BUNDABERG
4879,2,2 BR SENIOR UNIT,23-12-15,14-01-16,21-01-16,SNR,202,22,7,29,CAIRNS,BARRON RIVER
4879,2,2 BR SENIOR UNIT,15-03-16,23-03-16,08-04-16,SNR,202,8,16,24,CAIRNS,BARRON RIVER
4879,2,2 BR SENIOR UNIT,20-01-16,20-01-16,20-01-16,SNR,202,0,0,0,CAIRNS,BARRON RIVER
4879,2,2 BR SENIOR UNIT,05-01-16,05-01-16,05-01-16,SNR,202,0,0,0,CAIRNS,BARRON RIVER
4879,2,2 BR SENIOR UNIT,20-01-16,28-01-16,11-05-16,SNR,202,8,104,112,CAIRNS,BARRON RIVER
4178,1,1 BR APARTMENT,18-02-16,22-02-16,23-02-16,RGS,109,4,1,5,BRISBANE,LYTTON
4178,1,1 BR APARTMENT,05-04-16,13-04-16,26-04-16,RGS,109,8,13,21,BRISBANE,LYTTON
4558,1,1 BR SENIOR UNIT,28-07-15,10-08-15,07-09-15,SNR,205,13,28,41,SUNSHINE COAST,MAROOCHYDORE
4558,1,1 BR SENIOR UNIT,04-08-15,14-08-15,03-09-15,SNR,205,10,20,30,SUNSHINE COAST,MAROOCHYDORE
4875,3,3 BR ATTACHED HOUSING,29-09-15,12-10-15,12-10-15,AHG,210,13,0,13,TORRES,COOK
4078,5,5 BR DETACHED HOUSE,17-08-15,07-09-15,08-09-15,RGS,104,21,1,22,BRISBANE,INALA
4114,2,2 BR DUPLEX,09-11-15,23-11-15,23-11-15,RGS,101,14,0,14,LOGAN,WOODRIDGE
4570,2,2 BR DUPLEX,01-02-16,16-02-16,17-02-16,RGS,205,15,1,16,GYMPIE,GYMPIE
4701,4,4 BR DETACHED HOUSE,16-12-15,24-12-15,14-01-16,RGS,206,8,21,29,ROCKHAMPTON,KEPPEL
4075,1,1 BR APARTMENT,20-11-15,20-11-15,20-11-15,RGS,104,0,0,0,BRISBANE,MOUNT OMMANEY
4075,1,1 BR APARTMENT,24-05-16,02-06-16,06-06-16,RGS,104,9,4,13,BRISBANE,MOUNT OMMANEY
4875,3,3 BR DETACHED HOUSE,16-09-15,22-09-15,30-09-15,AHG,210,6,8,14,TORRES,COOK
4814,1,1 BR SENIOR UNIT,08-10-15,15-10-15,06-11-15,SNR,201,7,22,29,TOWNSVILLE,MUNDINGBURRA
4814,1,1 BR SENIOR UNIT,08-10-15,08-10-15,08-10-15,SNR,201,0,0,0,TOWNSVILLE,MUNDINGBURRA
4814,1,1 BR SENIOR UNIT,10-03-16,17-03-16,13-05-16,SNR,201,7,57,64,TOWNSVILLE,MUNDINGBURRA
4720,2,2 BR APARTMENT,22-04-16,25-05-16,25-05-16,RGS,211,33,0,33,CENTRAL HIGHLANDS,GREGORY
4720,2,2 BR APARTMENT,04-03-16,04-03-16,04-03-16,RGS,211,0,0,0,CENTRAL HIGHLANDS,GREGORY
4720,2,2 BR APARTMENT,04-03-16,06-06-16,06-06-16,RGS,211,94,0,94,CENTRAL HIGHLANDS,GREGORY
4021,2,2 BR SENIOR UNIT,27-07-15,06-08-15,14-08-15,SNR,110,10,8,18,MORETON BAY,MURRUMBA
4895,4,4 BR DETACHED HOUSE,20-07-15,03-08-15,17-08-15,AHG,202,14,14,28,COOK,COOK
4507,2,2 BR APARTMENT,23-10-15,11-11-15,23-11-15,RGS,103,19,12,31,MORETON BAY,PUMICESTONE
4128,2,2 BR APARTMENT,07-03-16,23-03-16,21-04-16,RGS,101,16,29,45,LOGAN,SPRINGWOOD
4875,2,2 BR DUPLEX,15-01-16,27-01-16,29-01-16,AHG,210,12,2,14,TORRES,COOK
4178,2,2 BR APARTMENT,22-04-16,05-05-16,16-05-16,RGS,109,13,11,24,BRISBANE,LYTTON
4178,2,2 BR APARTMENT,05-11-15,17-11-15,30-11-15,RGS,109,12,13,25,BRISBANE,LYTTON
4178,2,2 BR APARTMENT,01-10-15,13-10-15,29-10-15,RGS,109,12,16,28,BRISBANE,LYTTON
4178,2,2 BR APARTMENT,09-05-16,23-05-16,02-06-16,RGS,109,14,10,24,BRISBANE,LYTTON
4487,2,2 BR DUAL OCCUPANCY,22-01-16,04-02-16,23-02-16,AHG,207,13,19,32,BALONNE,WARREGO
4207,2,2 BR APARTMENT,08-03-16,11-05-16,26-05-16,RGS,101,64,15,79,LOGAN,ALBERT
4207,2,2 BR APARTMENT,06-07-15,15-07-15,04-08-15,RGS,101,9,20,29,LOGAN,ALBERT
4207,2,2 BR APARTMENT,31-08-15,07-09-15,11-09-15,RGS,101,7,4,11,LOGAN,ALBERT
4207,2,2 BR APARTMENT,22-04-16,06-05-16,25-05-16,RGS,101,14,19,33,LOGAN,ALBERT
4207,2,2 BR APARTMENT,29-01-16,10-02-16,11-02-16,RGS,101,12,1,13,LOGAN,ALBERT
4817,4,4 BR DETACHED HOUSE,05-11-15,16-11-15,20-11-15,RGS,201,11,4,15,TOWNSVILLE,THURINGOWA
